k,estimate,se
-3,0.0044617338034185884,0.003902825475424505
-2,0.00402486558738922,0.002921328289693733
-1,0.0,0.0
0,0.008817973760108599,0.004255618015807604
1,0.004236255277830345,0.0031101789547583578
2,0.0012028113071646655,0.004551841938072402
3,0.0044104137183169,0.003864106659198428
