k,estimate,se
-3,0.01918468094098118,0.04036185771941362
-2,0.038508059641293314,0.019232024399624778
-1,0.0,0.0
0,0.044204092039196105,0.028517888013751134
1,0.06288991453980311,0.028268750697271958
2,0.02723794777555602,0.026050695862861777
3,0.050290624402720044,0.02553588546186001
