k,estimate,se
-3,-0.0021268040653813366,0.01471034863439544
-2,0.00382073146606323,0.011917846391353727
-1,0.0,0.0
0,-0.010516079250687127,0.013823629494098202
1,-0.010608589154306142,0.011610969770985687
2,0.0036381612220131184,0.011438329332001002
3,-0.005087277942115434,0.016276076556237324
