k,estimate,se
-3,0.001357076723788073,0.013621382925612576
-2,0.012347275478431815,0.015170952444777909
-1,0.0,0.0
0,-0.012461567046256141,0.010989730974278371
1,0.008524491082915605,0.02082724199405223
2,0.0030599856447598084,0.015219593313462247
3,0.016251110627861158,0.016426038042746383
