k,estimate,se
-3,0.002010598038681574,0.00803545331796366
-2,0.0067578669383106076,0.007210707667403656
-1,0.0,0.0
0,-0.003433680097636095,0.004107078583256254
1,-0.0013793496018141436,0.005389303174426674
2,0.003918407277281311,0.008075860857749919
3,-0.0032147195415058983,0.008584510671592261
