event_id,unit,event_ym,mw_before,mw_end,pct_window,n_steps,state,post_avg,pre_avg,weight
12,6,2014-07,8.0,11.0,0.375,3,California,-0.0030089530189764124,-0.024668740336604655,0.22710469529730287
14,8,2017-01,8.31,12.0,0.4440433212996388,4,Colorado,,,0.0
30,17,2020-01,8.25,13.0,0.5757575757575757,5,Illinois,0.012654624619297394,0.018078348882477613,0.38059783735794767
36,23,2017-01,7.5,12.0,0.6000000000000001,4,Maine,-0.002512646645683292,,0.05793900826268591
38,24,2015-01,7.25,10.1,0.3931034482758619,4,Maryland,-0.019822870597428405,,0.0661970747724414
46,27,2014-08,7.25,9.65,0.3310344827586207,3,Minnesota,,,0.0
59,35,2020-01,7.5,12.0,0.6000000000000001,3,New Mexico,0.032950235793804294,-0.018872893035666805,0.13119453086605232
61,36,2014-01,7.25,9.7,0.3379310344827586,3,New York,,,0.0
68,41,2016-07,9.25,11.25,0.2162162162162162,2,Oregon,,,0.0
80,53,2017-01,9.47,13.5,0.4255543822597676,2,Washington,-0.09179242886969971,-0.1006336258942343,0.13696685344356985
