k,estimate,se
-3,-0.0030783497993632602,0.009457105939634796
-2,3.6348659384385086e-06,0.00809338151311818
-1,0.0,0.0
0,0.0036655214231177875,0.007038664099287312
1,0.0029389472083500624,0.00739909141366892
2,0.002912622579035881,0.007354497328430281
3,-0.005758259048030566,0.008418389971071454
