event_id,unit,event_ym,mw_before,mw_end,pct_window,n_steps,state,post_avg,pre_avg,weight
12,6,2014-07,8.0,11.0,0.375,3,California,-0.017130520631793062,0.07159239253556807,0.22710469529730287
14,8,2017-01,8.31,12.0,0.4440433212996388,4,Colorado,,,0.0
30,17,2020-01,8.25,13.0,0.5757575757575757,5,Illinois,-0.06084120699354907,-0.04921706141539582,0.38059783735794767
36,23,2017-01,7.5,12.0,0.6000000000000001,4,Maine,0.04838709425268252,,0.05793900826268591
38,24,2015-01,7.25,10.1,0.3931034482758619,4,Maryland,0.004929821772620854,,0.0661970747724414
46,27,2014-08,7.25,9.65,0.3310344827586207,3,Minnesota,,,0.0
59,35,2020-01,7.5,12.0,0.6000000000000001,3,New Mexico,0.0380357670922335,-0.011700568058005796,0.13119453086605232
61,36,2014-01,7.25,9.7,0.3379310344827586,3,New York,,,0.0
68,41,2016-07,9.25,11.25,0.2162162162162162,2,Oregon,,,0.0
80,53,2017-01,9.47,13.5,0.4255543822597676,2,Washington,0.11785895760325545,0.023183759566545864,0.13696685344356985
