k,estimate,se
-3,0.003677752692564422,0.008106019990550953
-2,0.006673678163290933,0.006921086293259996
-1,0.0,0.0
0,-0.0031902975782157794,0.004370891338739737
1,0.0014387817123307945,0.005615351513477628
2,0.001250969424614168,0.007899047791595504
3,-0.0027751186660648916,0.009552069184107772
