k,estimate,se
-3,0.009358293522788958,0.005722731325139529
-2,0.0073236981258267015,0.0037440442675688557
-1,0.0,0.0
0,0.004302751224047529,0.00420255317223045
1,-0.004485326205242628,0.0055501571013177224
2,0.0011594501125211424,0.006227625752950306
3,-0.0010469720970239466,0.006250138776609744
