k,estimate,se
-3,-0.0007130244569493538,0.005141456369132119
-2,-0.004865145322328373,0.0037063509660433115
-1,0.0,0.0
0,0.0055138106368813325,0.003596446013231789
1,-0.0021895877458088814,0.006331025123786028
2,-0.004079980956516622,0.0050234382446219215
3,0.0010481781340315789,0.006640831526343288
