k,estimate,se
-3,0.007579088399091762,0.009060432126542258
-2,0.0010873400427630726,0.00718784126731434
-1,0.0,0.0
0,0.0183293953957967,0.008672416713750264
1,0.014918072388384104,0.012974754335357452
2,0.005095599188001714,0.010025208374231927
3,0.019092915061144314,0.011521054909869587
