k,estimate,se
-3,-0.013142124935892627,0.010390712586927576
-2,-0.013431968446375127,0.009103591371407302
-1,0.0,0.0
0,-0.01187328888126427,0.005774465580920613
1,-0.000329071553839519,0.008993199969332804
2,-0.008246975911467523,0.00771262335340424
3,-0.013280050430837737,0.00859471361572803
