k,estimate,se
-3,0.00841598044529896,0.01197529170234563
-2,0.00137182760766671,0.010185117172209622
-1,0.0,0.0
0,0.008420384903811697,0.01194280296588618
1,0.007320549666398913,0.018396874160919775
2,0.0010021990133321,0.01319910659937565
3,0.01635765813102244,0.013970569811476818
