k,estimate,se
-3,-0.003276639090699639,0.004631510096545539
-2,-0.0012562555272848243,0.0042690463500387075
-1,0.0,0.0
0,-0.012227229913761843,0.004642014630420545
1,-0.0047700660813157604,0.005439672981491705
2,-0.0005162883534381518,0.006975633259283297
3,-0.005686704314481735,0.004649817309504921
