event_id,unit,event_ym,mw_before,mw_end,pct_window,n_steps,state,post_avg,pre_avg,weight
4,2,2015-01,7.75,9.84,0.2696774193548388,2,Alaska,0.18062024432881363,0.03211032789909751,0.004961697906933431
5,2,2024-01,10.85,13.0,0.1981566820276499,2,Alaska,0.12053170568141613,-0.0018669624449763056,0.004619116291480431
7,4,2017-01,8.05,12.0,0.4906832298136645,3,Arizona,0.11604913558888397,0.10079951201609427,0.037439624184494986
9,5,2016-01,7.5,9.25,0.2333333333333334,3,Arkansas,0.17337604806781148,0.17797412052890582,0.014458893909753552
12,6,2014-07,8.0,11.0,0.375,3,California,0.1338761572220446,0.011415245159621445,0.12459504091281105
14,8,2017-01,8.31,12.0,0.4440433212996388,4,Colorado,-0.15557220824132334,-0.2559229613273204,0.025852266039042688
16,9,2014-01,8.25,10.1,0.2242424242424241,3,Connecticut,-0.0013910891744903786,0.059072182540409024,0.018341124403409043
19,10,2014-06,7.25,8.25,0.1379310344827586,2,Delaware,0.26082790163756786,0.24050568682265405,0.004994007481404741
20,10,2019-01,8.25,10.5,0.2727272727272727,3,Delaware,0.040063589221802864,0.010664935562892719,0.005606728545087572
23,11,2014-07,8.25,12.5,0.5151515151515151,4,District of Columbia,0.03398335053848256,0.12003775380560278,0.0006272451855180279
25,12,2021-10,8.56,13.0,0.5186915887850467,4,Florida,-0.05222110219487153,-0.07894434464306466,0.07101428443553469
27,15,2015-01,7.25,10.1,0.3931034482758619,4,Hawaii,0.07560464060346783,0.09070265344032924,0.0064210701055671315
28,15,2022-10,10.1,14.0,0.3861386138613862,2,Hawaii,0.28544195400920636,0.02304885548428226,0.005458647641931557
30,17,2020-01,8.25,13.0,0.5757575757575757,5,Illinois,-0.00689324575909378,-0.0736004025972421,0.06680658640144035
36,23,2017-01,7.5,12.0,0.6000000000000001,4,Maine,0.038473671743417315,-0.006235468873061478,0.008061376338357618
38,24,2015-01,7.25,10.1,0.3931034482758619,4,Maryland,0.11007943718014523,-0.031596184333682054,0.021518444170083067
41,25,2015-01,8.0,11.0,0.375,3,Massachusetts,0.25023830261595803,0.09717168680964239,0.039390220438430434
43,26,2014-09,7.4,9.25,0.25,1,Michigan,0.1029460531751667,0.07217133767819117,0.04955754758558099
46,27,2014-08,7.25,9.65,0.3310344827586207,3,Minnesota,0.07427020689428376,-0.020909311104050587,0.03982073170557256
48,29,2019-01,7.85,11.15,0.4203821656050956,4,Missouri,0.24147098799365962,0.17144685258532455,0.03714035642223717
51,30,2022-01,8.75,10.55,0.2057142857142857,2,Montana,0.05103336570207828,-0.14614777151368896,0.007538497705831019
52,31,2015-01,7.25,9.0,0.2413793103448276,2,Nebraska,0.07318450777653984,0.052554054956323704,0.014103771836771872
53,31,2023-01,9.0,13.5,0.5,3,Nebraska,-0.09416202141411241,-0.07993853683747654,0.01765816843019105
55,32,2020-07,8.25,11.25,0.3636363636363635,4,Nevada,-0.09365015486641859,-0.054898870566751246,0.012602844055059738
57,34,2014-01,7.25,8.44,0.1641379310344826,1,New Jersey,0.10325528800743222,0.08452989313426817,0.035689850521315056
58,34,2019-07,8.85,14.0,0.5819209039548023,5,New Jersey,-0.10181461555584814,-0.009043449073883547,0.03960033408312765
59,35,2020-01,7.5,12.0,0.6000000000000001,3,New Mexico,-0.12095792907355873,-0.1577217453041575,0.009459178840493769
61,36,2014-01,7.25,9.7,0.3379310344827586,3,New York,-0.005570864328473313,-0.0642022617618987,0.06781725957972622
64,39,2022-01,8.8,10.7,0.2159090909090908,2,Ohio,-0.07002942624301012,-0.08671474996680484,0.07777602789446413
68,41,2016-07,9.25,11.25,0.2162162162162162,2,Oregon,-0.16281945243997042,-0.1561736167449692,0.02010551961075611
72,44,2015-01,8.0,10.1,0.2624999999999999,3,Rhode Island,0.06383766207490171,-0.005750684564427733,0.006888809761465531
73,46,2015-01,7.25,8.85,0.2206896551724138,1,South Dakota,0.08343655396295535,0.09088473474365255,0.005885064381973179
74,46,2022-01,9.45,11.5,0.2169312169312169,2,South Dakota,-0.16491886221860064,-0.10841639712174889,0.00752621175416332
76,50,2018-01,10.0,11.75,0.175,2,Vermont,0.017992793635407178,-0.08204241025072623,0.005027462448116409
77,51,2021-05,7.25,13.5,0.8620689655172413,4,Virginia,0.2029265498544499,0.17929268935320852,0.04124163160643294
80,53,2017-01,9.47,13.5,0.4255543822597676,2,Washington,0.16289181014633236,-0.0069672660314736845,0.03809661195510085
82,54,2015-01,7.25,8.75,0.2068965517241379,2,West Virginia,-0.026264362724458312,-0.031201984908947544,0.006297745430339711
