k,estimate,se
-3,-0.0137583475321998,0.00923470616756436
-2,-0.005895619634504965,0.008248145317839307
-1,0.0,0.0
0,-0.0033263038363048523,0.006811336496906574
1,-0.007008760167448384,0.005584004754257593
2,0.002530174926166092,0.006879576692844896
3,-0.0037238433255464137,0.0077490036994952
