k,estimate,se
-3,-0.001208213043906155,0.00769825019294561
-2,0.0023987659065452093,0.006868700161967837
-1,0.0,0.0
0,-0.007208741287969096,0.0070663280313176665
1,-0.0021357580287024087,0.007922084795788821
2,0.002911791046879828,0.007648729418639576
3,-0.011592167222456597,0.009602862356721524
