k,estimate,se
-3,0.003248558959805897,0.00437398813207073
-2,0.0029787974714660065,0.004460571264243889
-1,0.0,0.0
0,0.0029499997500213003,0.0032354350041817964
1,0.00032028650424238133,0.004522172674168727
2,0.0005677646749043099,0.0048752127257705915
3,0.0034597375089920057,0.004609996127144306
