k,estimate,se
-3,-0.019994822451145897,0.007405699265603168
-2,-0.008013111726725707,0.00961676634288869
-1,0.0,0.0
0,-0.0031590649800966515,0.007977289674820514
1,-0.017623631235799072,0.011025838810218446
2,-0.015883260165752398,0.008231393261261991
3,-0.008982391482198485,0.011012038738914747
