k,estimate,se
-3,0.00292337230860537,0.012046110353562423
-2,0.008024920970047703,0.011381588136009032
-1,0.0,0.0
0,-0.012717331963709048,0.01376041216808778
1,-0.01444829819495815,0.015946655397515275
2,-0.003288873540144503,0.012716937996303026
3,-0.014671545385234082,0.017813823583146364
