k,estimate,se
-3,-0.007811990006550763,0.009402211865205406
-2,-0.0019681305365648405,0.013028996005982455
-1,0.0,0.0
0,-0.012697785558727092,0.00908819426116893
1,-0.007877489915839038,0.011878331688731368
2,-0.01512906134394578,0.010144565649565866
3,-0.008072522448411237,0.011057005205272055
