k,estimate,se
-3,-0.006091272891614605,0.007559779816882168
-2,-0.004255623513758247,0.007030353427313387
-1,0.0,0.0
0,-0.002293629693979946,0.005943664608140409
1,-0.0025506261419326434,0.005837672521651519
2,0.0021608693864406028,0.006934272950207705
3,-0.00428887746983186,0.008686141736199198
