k,estimate,se
-3,0.0012360468769778495,0.008060933297752955
-2,-0.002285197807796564,0.006165068960222656
-1,0.0,0.0
0,-0.003921567858068692,0.0047165023113175455
1,-0.00027556538126102077,0.00890526632609013
2,-0.002955949232168784,0.007630242021528333
3,0.0018435425459788475,0.008076220645944368
