k,estimate,se
-3,-0.003578994562432316,0.006346515657688874
-2,0.0075126615077518,0.009724047072702104
-1,0.0,0.0
0,-0.005357289430730587,0.00833198090890122
1,-0.006223489482675754,0.01235797975683673
2,-0.011000239885404873,0.009012996789993127
3,-0.0005755385525682579,0.011411613506441366
