k,estimate,se
-3,0.47186252211943114,0.4079740394159529
-2,-0.06962741363912485,0.3690952447076468
-1,0.0,0.0
0,0.6591900840700385,0.4378898457782284
1,0.8115431805341026,0.3970011307596779
2,0.36134841650877714,0.4267112565402321
3,0.31367961774474235,0.38402541958533215
