k,estimate,se
-3,-0.12207221124629633,0.16702148272703005
-2,-0.10606214765494985,0.1263541653140966
-1,0.0,0.0
0,0.06248380648773644,0.11669758390242951
1,0.010790538598458027,0.21528488037269988
2,0.07131067275601814,0.19818631659172678
3,0.13335738179943654,0.20734333587956624
