event_id,unit,event_ym,mw_before,mw_end,pct_window,n_steps,state,post_avg,pre_avg,weight
4,2,2015-01,7.75,9.84,0.2696774193548388,2,Alaska,0.010078450812037058,0.010621716591603901,0.0042772090332233665
5,2,2024-01,10.85,13.0,0.1981566820276499,2,Alaska,-0.045873809233236786,-0.0371026729441236,0.004589792671166491
7,4,2017-01,8.05,12.0,0.4906832298136645,3,Arizona,0.02289855174704818,0.025293607723864832,0.04121397864154952
9,5,2016-01,7.5,9.25,0.2333333333333334,3,Arkansas,-0.012004859515657045,0.007115942062163268,0.019095090000946877
12,6,2014-07,8.0,11.0,0.375,3,California,-0.0036487541369461703,-0.003837515607767482,0.22288996927210836
14,8,2017-01,8.31,12.0,0.4440433212996388,4,Colorado,0.02051932450872158,0.017961695082195375,0.02760091680622874
16,9,2014-01,8.25,10.1,0.2242424242424241,3,Connecticut,-0.008598883618352749,0.03225482568013746,0.02379048151468458
19,10,2014-06,7.25,8.25,0.1379310344827586,2,Delaware,-0.0060867453080951164,-0.031142154164896893,0.005542409329256826
20,10,2019-01,8.25,10.5,0.2727272727272727,3,Delaware,-0.03744942801843261,-0.015567604220045092,0.004221769388483299
23,11,2014-07,8.25,12.5,0.5151515151515151,4,District of Columbia,-0.035602488087681634,-0.02165774376307788,0.002509091779753266
25,12,2021-10,8.56,13.0,0.5186915887850467,4,Florida,,,0.0
27,15,2015-01,7.25,10.1,0.3931034482758619,4,Hawaii,0.0010850252118749515,-0.0080603288975171,0.008444314124930923
28,15,2022-10,10.1,14.0,0.3861386138613862,2,Hawaii,-0.007732648151809978,0.04045906609154856,0.0058946178521649345
30,17,2020-01,8.25,13.0,0.5757575757575757,5,Illinois,-0.009822990606135007,0.015544974216920825,0.07790211334452432
36,23,2017-01,7.5,12.0,0.6000000000000001,4,Maine,-0.004846703870830718,-0.04482446059364997,0.007003989417216958
38,24,2015-01,7.25,10.1,0.3931034482758619,4,Maryland,-0.012384875026809645,-6.644736461591111e-05,0.03321158379586604
41,25,2015-01,8.0,11.0,0.375,3,Massachusetts,0.028782639130817893,0.0349843327125141,0.04188621138753957
43,26,2014-09,7.4,9.25,0.25,1,Michigan,-0.02155452194122895,-0.0050421939404337035,0.054011574949506334
46,27,2014-08,7.25,9.65,0.3310344827586207,3,Minnesota,0.006386946143356387,-0.010548298764786121,0.03129851678617723
48,29,2019-01,7.85,11.15,0.4203821656050956,4,Missouri,0.023714150557868956,-0.0014019978248627496,0.03727292834643477
51,30,2022-01,8.75,10.55,0.2057142857142857,2,Montana,,,0.0
52,31,2015-01,7.25,9.0,0.2413793103448276,2,Nebraska,-0.0022465420788350173,-0.020301617834934244,0.011125167323863492
53,31,2023-01,9.0,13.5,0.5,3,Nebraska,0.015827230718030345,,0.011902518453947126
55,32,2020-07,8.25,11.25,0.3636363636363635,4,Nevada,0.03801301812477085,0.031959665542498225,0.007324864010355463
57,34,2014-01,7.25,8.44,0.1641379310344826,1,New Jersey,-0.005983476311353885,0.00397973641114787,0.05542767808804777
58,34,2019-07,8.85,14.0,0.5819209039548023,5,New Jersey,-0.010206443061655903,-0.034497332057611456,0.0493686954752867
59,35,2020-01,7.5,12.0,0.6000000000000001,3,New Mexico,-0.03410586825122026,0.0069438166380130575,0.010564677164408556
61,36,2014-01,7.25,9.7,0.3379310344827586,3,New York,0.003267440750808634,-0.002337628637822005,0.11096248204324038
64,39,2022-01,8.8,10.7,0.2159090909090908,2,Ohio,,,0.0
68,41,2016-07,9.25,11.25,0.2162162162162162,2,Oregon,0.0012361257905151996,0.0008519910741771747,0.0229969205862049
72,44,2015-01,8.0,10.1,0.2624999999999999,3,Rhode Island,0.03081482999188162,0.016944797188590342,0.006405093886597596
73,46,2015-01,7.25,8.85,0.2206896551724138,1,South Dakota,0.025720113298775674,-0.0014724212567486794,0.005074478199086587
74,46,2022-01,9.45,11.5,0.2169312169312169,2,South Dakota,,,0.0
76,50,2018-01,10.0,11.75,0.175,2,Vermont,-0.010957809278283902,0.010945843107863173,0.0034359557649744554
77,51,2021-05,7.25,13.5,0.8620689655172413,4,Virginia,,,0.0
80,53,2017-01,9.47,13.5,0.4255543822597676,2,Washington,-0.00732342129875483,0.018945376081481585,0.043201155630240094
82,54,2015-01,7.25,8.75,0.2068965517241379,2,West Virginia,-0.02318267225073181,-0.05407293462768277,0.009553754931984583
