k,estimate,se
-3,-0.0002284723387547889,0.004483244934892391
-2,-0.0018607986024141718,0.003040442586738814
-1,0.0,0.0
0,-0.0026849556872269153,0.004371163735324002
1,-0.0037326100846838913,0.006900110884373592
2,-0.00247291202954193,0.006451620624379007
3,-0.0018370027202982396,0.00570888369157894
