event_id,unit,event_ym,mw_before,mw_end,pct_window,n_steps,source,post_avg,pre_avg,weight
3,2,2010-01,7.25,7.75,0.0689655172413792,1,state,0.06945402175825066,-0.06728978181102457,0.0034015043949989156
4,2,2015-01,7.75,9.84,0.2696774193548388,2,state,0.11965784374143856,0.12836303489698242,0.004657251211467777
5,2,2024-01,10.85,13.0,0.1981566820276499,2,state,-0.11613299279020158,0.011710537168958257,0.00237809744941757
7,4,2017-01,8.05,12.0,0.4906832298136645,3,state,-0.025709688025446903,0.02183412783392885,0.03570845331552727
9,5,2016-01,7.5,9.25,0.2333333333333334,3,state,-0.015639659377733706,-0.09394800601572434,0.011957835055334569
12,6,2014-07,8.0,11.0,0.375,3,state,0.01015247728448515,0.00399128584893832,0.09032005499698564
14,8,2017-01,8.31,12.0,0.4440433212996388,4,state,-0.003506458989083361,-0.002363154816242219,0.018752438613652736
16,9,2014-01,8.25,10.1,0.2242424242424241,3,state,-0.0658450681233528,-0.09590969023468093,0.01804445289140215
19,10,2014-06,7.25,8.25,0.1379310344827586,2,state,0.014766992294047265,0.0010744638600472811,0.00521700593531651
20,10,2019-01,8.25,10.5,0.2727272727272727,3,state,-0.04854537875757442,0.017652982635415704,0.0040320680839140985
23,11,2014-07,8.25,12.5,0.5151515151515151,4,state,0.12182257760679008,-0.040205604060498445,0.00199319462799276
25,12,2021-10,8.56,13.0,0.5186915887850467,4,state,-0.03105831658823463,-0.025927315302398612,0.08227945859886444
27,15,2015-01,7.25,10.1,0.3931034482758619,4,state,-0.02453444864471732,0.0749594624234941,0.0028488728317562326
28,15,2022-10,10.1,14.0,0.3861386138613862,2,state,0.08230730224648991,0.09461663275041143,0.005322830904107337
30,17,2020-01,8.25,13.0,0.5757575757575757,5,state,-0.07046612349265394,-0.08750714009308663,0.04278114038063979
36,23,2017-01,7.5,12.0,0.6000000000000001,4,state,-0.01518667020754913,-7.185330997261374e-05,0.003226069949722865
38,24,2015-01,7.25,10.1,0.3931034482758619,4,state,0.026542878617982324,0.033813988988131594,0.013460209435379832
41,25,2015-01,8.0,11.0,0.375,3,state,-0.011912970168315246,-0.0014803967568783882,0.03355412001760621
43,26,2014-09,7.4,9.25,0.25,1,state,-0.02453201371447361,-0.007399216578309886,0.042171330892025335
44,26,2025-03,10.56,12.48,0.1818181818181818,1,state,0.06844715548268215,0.10869150512375547,0.04650757914174269
46,27,2014-08,7.25,9.65,0.3310344827586207,3,state,0.009285711097068244,-0.012526359331627102,0.021122788062045105
48,29,2019-01,7.85,11.15,0.4203821656050956,4,state,-0.0564808692464778,-0.12961858627151335,0.033392916920221866
51,30,2022-01,8.75,10.55,0.2057142857142857,2,state,0.006598409769492469,0.053385749551381256,0.005406191587372555
52,31,2015-01,7.25,9.0,0.2413793103448276,2,state,-0.09000037611161638,-0.05905480689159964,0.006862543660872144
53,31,2023-01,9.0,13.5,0.5,3,state,0.08226326864556269,0.018803724048722492,0.007920723662782278
55,32,2020-07,8.25,11.25,0.3636363636363635,4,state,0.04465671960222484,0.04358783896258611,0.011531447943746755
57,34,2014-01,7.25,8.44,0.1641379310344826,1,state,-0.06193131136251992,-0.0429163011583053,0.040015735539416696
58,34,2019-07,8.85,14.0,0.5819209039548023,5,state,-0.1249468657384909,-0.10084452136849825,0.034506376733868284
59,35,2020-01,7.5,12.0,0.6000000000000001,3,state,0.08598864766596853,0.09821068891849138,0.003912908071290267
61,36,2014-01,7.25,9.7,0.3379310344827586,3,state,0.017210025816777136,-0.011795730939333948,0.028308733973583272
64,39,2022-01,8.8,10.7,0.2159090909090908,2,state,0.027326391807113576,0.03390631766022251,0.04746330961790403
68,41,2016-07,9.25,11.25,0.2162162162162162,2,state,0.033181479206739695,0.06719714589106551,0.016014152261985975
72,44,2015-01,8.0,10.1,0.2624999999999999,3,state,-0.017368300431595457,-0.03899298071995505,0.004622651737458801
73,46,2015-01,7.25,8.85,0.2206896551724138,1,state,-0.06942708966254174,-0.052520595309152096,0.004187729159313106
74,46,2022-01,9.45,11.5,0.2169312169312169,2,state,0.06374113418730645,0.06087127950146326,0.005036713275665592
76,50,2018-01,10.0,11.75,0.175,2,state,-0.0814251784473215,-0.10982390225974087,0.002808800599976382
77,51,2021-05,7.25,13.5,0.8620689655172413,4,state,-0.008004663872306944,0.01220669473249364,0.03147744309969689
80,53,2017-01,9.47,13.5,0.4255543822597676,2,state,0.06879892260292209,0.07773347776198769,0.027503330591047648
82,54,2015-01,7.25,8.75,0.2068965517241379,2,state,-0.00937594860276586,-0.018464593790327555,0.010145348818986832
90,6001,2014-07,8.0,13.23,0.65375,2,both,0.14934233331690208,0.019985453968841105,0.005264365374043534
93,6013,2014-07,8.0,13.41,0.67625,5,both,,,0.0
96,6037,2014-07,8.0,12.0,0.5,4,both,0.01050315745908817,-0.0419633034011912,0.05789092092588555
99,6041,2014-07,8.0,11.0,0.375,3,both,,,0.0
102,6073,2014-07,8.0,11.5,0.4375,4,both,-0.10751308847179175,-0.02415593336566013,0.012568727954912722
104,6075,2015-05,11.05,15.0,0.3574660633484161,4,local,0.3611408393317864,0.18398499661341622,0.0012281176844227998
