g,t,ATT
2014,2013,0.19960050992289036
2014,2014,-0.23949489935059123
2014,2015,-0.22367926964366658
2014,2016,-0.13392603407692305
2014,2017,-0.18822263958979193
2014,2018,-0.1834736489245579
2014,2019,-0.17176946955225944
2014,2020,-0.17227161607623884
2014,2021,-0.23322318518062402
2014,2022,-0.10746195176241707
2014,2023,-0.1536892073406896
2014,2024,-0.21627179249797757
2018,2014,-0.018867708579947733
2018,2015,0.06656050297097062
2018,2016,0.002877717949400574
2018,2017,0.024733245822770963
2018,2018,-0.02967242761410345
2018,2019,-0.01614827704905189
2018,2020,-0.027185406872791043
2018,2021,-0.052185177526559136
2018,2022,-0.014093448618946042
2018,2023,0.08540663684636565
2018,2024,-0.0709483598905285
2020,2014,-0.018867708579947733
2020,2015,0.07903157200611108
2020,2016,0.02985176819794738
2020,2017,0.03143460258082137
2020,2018,-0.10297158827314284
2020,2019,0.022971020897328345
2020,2020,0.01008515487534467
2020,2021,-0.02886543754882885
2020,2022,0.007951412994882001
2020,2023,0.02429964693175829
2020,2024,-0.037094268556451676
2021,2013,-0.016861470474698513
2021,2014,-0.009715087268339029
2021,2015,0.061820336501854284
2021,2016,-0.016901563714663795
2021,2017,0.009142330517919031
2021,2018,-0.054574920393422086
2021,2019,0.04597461451617735
2021,2020,0.090557942162645
2021,2021,-0.10964008203744176
2021,2022,-0.12135502583023434
2021,2023,-0.13898498466944284
2021,2024,-0.07336393478000433
2022,2013,-0.021026680847753124
2022,2014,0.11265137881674106
2022,2015,-0.08383492597452072
2022,2016,0.01799553842829127
2022,2017,0.008708370358691556
2022,2018,0.0013284761495285097
2022,2019,-0.03097153493272061
2022,2020,0.03419981534641752
2022,2021,-0.051555617671750556
2022,2022,0.039952111088096674
2022,2023,0.017694624407332563
2022,2024,-0.004166102248012116
2024,2011,-1.0493587843177876
2024,2012,0.026397063372332285
2024,2013,0.031503547316845126
2024,2014,0.01975070370535214
2024,2015,-0.04174571756634882
2024,2016,0.01550841201822041
2024,2017,0.001190546530687328
2024,2018,-0.04582470588724149
2024,2019,0.04946209245256399
2024,2020,-0.055471781739031535
2024,2021,0.08940317179916472
2024,2022,-0.018168919412873907
2024,2023,-0.06673908807806075
2024,2024,0.11538619376681802
