cohort,estimate,se,states
2014,-0.033415773275198714,0.15600692749550288,44
2018,-0.10419263261365067,0.12796285513684566,36
2020,-0.03621050850374639,0.1339471753862292,53
2021,-0.3460986289017254,0.20637925126869686,"11, 25"
2022,0.07864059852115697,0.1770945840264252,9
2024,0.7519596161554429,0.3037372454872044,"41, 8"
