e,estimate,se
-6,-0.030968449658225906,0.03413166733938418
-5,0.003721669168528174,0.03730089160179017
-4,0.003128570024960868,0.03597756687074644
-3,-0.02185739876215395,0.031244321741531158
-2,0.05093244614504544,0.03251579274185654
-1,0.0006217987040779546,0.03433583182324789
0,-0.010108895136618536,0.03350526583424389
1,0.005426269805285904,0.03565312709961081
2,-0.01055861882463373,0.035677357754648656
3,-0.012104503472551797,0.03752182647419542
4,-0.019902642504872933,0.037742123197075136
5,0.03340179371843125,0.04053072258826131
6,0.007880212224014636,0.03782168107985976
