e,estimate,se
-10,-0.018137665477386322,0.9482206702929148
-9,-1.4823385271212637,0.9878887864194046
-8,1.6146124277902916,0.9819747803559499
-7,-0.1942916678460579,1.0327109181194074
-6,0.4810459867654886,0.9496207663848362
-5,0.3369130057084148,1.0138790291744464
-4,0.6295241709143075,1.0726229097171311
-3,-0.5697313987640227,1.030201706394834
-2,0.5816109806010887,0.9889297162625431
-1,0.18916334516038216,1.0108900370416152
0,-0.08282668008495231,1.102462920480008
1,0.1849580153978434,1.170553021090638
2,-1.7803187290264428,1.175484610351741
3,-0.543293649279598,1.1905046753613857
4,-0.6461612958246765,1.236474410500166
5,0.8103858316746907,1.3099872856188142
6,0.04904201337052708,1.245874185842042
7,0.9525912398880246,1.3226322844912373
8,-0.25160848581382733,1.499934693880371
9,0.7063929707203012,1.5485302843184052
10,1.507313167372579,1.4785376191439425
