e,estimate,se
-6,-0.0675453969180183,0.29023129699158756
-5,-0.3320421514014609,0.21146506758303135
-4,-0.07493510569706145,0.19845475591071798
-3,0.034213463335991436,0.22987933866481405
-2,0.11348832901221036,0.1424934131258146
-1,0.05408157511736974,0.1372192294432131
0,0.2049741744646086,0.14470890491906574
1,0.2176088157216172,0.17081740516170235
2,0.048238778378015934,0.14666348615690747
3,0.07713481420594842,0.13059725322115298
4,-0.08205226165461536,0.21879205654670575
5,0.03817634960247096,0.36246905604883206
6,-0.6659884654719366,0.292759445612566
