e,estimate,se
-6,0.015461059423500428,0.017695657660128948
-5,0.03296198762598751,0.033559575681878666
-4,-0.0042266315284667805,0.02198939305291315
-3,0.035311600890218814,0.04128168503493974
-2,-0.009937732007500404,0.04603022456451611
-1,0.031534127793235354,0.030104977154102416
0,-0.030863124640263168,0.029255229059257426
1,-0.0364366683546843,0.028706839393074897
2,-0.03883221892110195,0.030140769311335497
3,-0.04070264976272526,0.03171721752130566
4,-0.021281308151098983,0.03567768075188298
5,0.08277747514968334,0.11160814058759279
6,-0.07198420737992818,0.03459646197925766
