cohort,estimate,se,states
2014,-0.19327253595113697,0.18830989629766026,44
2018,-0.09648345887736702,0.14383454006145105,36
2020,0.005010722911766541,0.1523424179439868,53
2021,0.32558314620989287,0.12026091013218428,"11, 25"
2022,0.06870212299315333,0.1769044683481309,9
2024,0.9880880787547208,0.6068954415251523,"41, 8"
