cohort,estimate,se,states
2004,0.018776275942876768,0.02550779886658817,6
2009,-0.09373203603826072,0.05742061923320075,34
2014,0.05891494368354739,0.09420470414930388,44
2018,0.048669597696043114,0.0544539885510291,36
2020,0.009896351601221287,0.08594629975337635,"11, 53"
2021,-0.014820060066555368,0.08514212994311315,25
2022,-0.1700086669973333,0.12934880438875673,9
2023,0.10712098785153384,0.12817201652683985,41
2024,-0.10266523710956826,0.15609424380177472,8
