e,estimate,se
-6,-0.0160628395707,0.03799376308367666
-5,-0.038904885831668456,0.03939432509873284
-4,0.03476844638934741,0.0372752661916025
-3,-0.0013179255949954426,0.03691410897519613
-2,0.03725093032627388,0.03791463756737879
-1,-0.0017366461967209363,0.03942315330022284
0,-0.04349699779101588,0.03890965141743769
1,-0.022483990856563243,0.04083098472639975
2,-0.025671241902326506,0.040106164602199644
3,0.007586603717886762,0.03904741031473033
4,-0.016426654961972906,0.04494864364437445
5,0.020234435574530356,0.04471666304946438
6,-0.03809506154906999,0.04771009387575174
