e,estimate,se
-10,0.473512820887267,0.5593965389718404
-9,-1.6129347553099531,0.5985494283488046
-8,0.7106655211329858,0.6154308226211455
-7,0.4513748794058491,0.6429736123963636
-6,0.03052889105484024,0.6568901667583886
-5,0.06701732019735103,0.5866697893521801
-4,0.48466264722374,0.5886744811497007
-3,0.24701547846561847,0.601661135879068
-2,0.4112171097054385,0.6005076764280803
-1,-0.3008949530683031,0.682976614742736
0,-0.31353116838072226,0.6083911636587715
1,0.3548095572247963,0.6740606281412521
2,-0.5243328751258216,0.6548530022661074
3,-0.18716943330697425,0.6686453271768625
4,0.017930270129070006,0.761925645844508
5,0.12425402567378799,0.7564005006102122
6,0.1603846979270342,0.7682694675926407
7,0.9940308583676397,0.7962109376050657
8,1.0089791820506975,0.8567265759592234
9,0.7216150163292158,0.9390136120278572
10,1.6057084253843663,0.925836487897036
