e,estimate,se
-6,-0.04932956245194526,0.04461533665515416
-5,-0.006940847385884633,0.01076996123983734
-4,0.0004458904897644032,0.011309268003124488
-3,-0.021072571383800386,0.015804662572332685
-2,-0.009261923846207021,0.012346862054217766
-1,0.02430393753454741,0.017105386230481235
0,0.012504426514427971,0.027579480602157588
1,-0.015661898122007217,0.02285239481695262
2,-0.01536354792763418,0.022841164785515167
3,-0.028428215586601642,0.02085761011077824
4,-0.03858086125095414,0.022391735476401737
5,0.16242516140286634,0.1322361976638639
6,-0.03459921827421919,0.02851370260349882
