cohort,estimate,se,states
2014,0.007789832264503455,0.028146157685135197,44
2018,0.0106504420008184,0.030397128951073424,36
2020,-0.040965763710760196,0.03680670410265579,53
2021,-0.011318227145853071,0.033114782605916285,"11, 25"
2022,-0.006464912485294083,0.028911928425623484,9
2024,0.2291225891529295,0.19127613626199774,"41, 8"
