e,estimate,se
-10,-0.010442585271304615,0.013634767846890829
-9,0.02248938740024727,0.012968336194613123
-8,-0.027189199370725798,0.013634266043882844
-7,0.016737483052952907,0.01410591402170029
-6,-0.0006843638565066679,0.01277709266032861
-5,0.005444231675432524,0.013279086976016648
-4,-0.0020325592460857826,0.01357117808517419
-3,-0.0068729762100764825,0.013026684214014593
-2,0.009588877213793773,0.012942570919391563
-1,0.0033678886095708017,0.013028633521352688
0,-0.016213872218283507,0.013466786400083775
1,0.002083496998835741,0.014042789068152643
2,0.014284930443272715,0.014380940460642583
3,-0.0031555317070885896,0.014557560936372643
4,-0.014791370195292338,0.01647361773892678
5,-0.00950980593237638,0.017525832886859015
6,-0.006982311590374615,0.016872304863208176
7,-0.024853218319872014,0.021371241651474148
8,-0.026624661557402025,0.01982649292223394
9,-0.009168474549778477,0.020178107576689232
10,-0.01346491898949165,0.020762025560724165
