year,estimate,se
2004,-2.3030106481063903,1.7456684948717318
2005,-0.4687492108042583,1.8482024550062255
2006,-2.3078352312802473,1.741121892038271
2007,-1.8995211310835245,1.694895473158883
2008,-2.233638184645052,1.6466163965753329
2009,-0.5649400638627451,1.5060708566340848
2010,-2.732909687518518,1.5162831986746257
2011,-1.0010835281745616,1.2930585442868954
2012,-0.6996611282416417,1.6607989168711714
2013,-1.028557564007649,1.5446800128650169
2014,0.7008748508323921,1.5654837865555482
2015,-1.9962550572930529,1.5334661559295015
2016,-0.8650915330849976,1.5329431127238682
2017,0.6953319319164618,1.3658992973246775
2018,-2.3058177203289434,1.454031516469347
2019,-0.3453033315133992,1.2460090552289733
2020,-1.6521917260723038,1.4172637538439108
2021,-2.0217108757152085,1.2312511163636763
2022,-0.28165717252524053,1.3498748707977897
2023,-0.14580881952067898,1.3696326649506074
2024,-0.30384882534297714,1.241432009189273
