cohort,estimate,se,states
2018,0.035097920296511854,0.1694541616945152,36
2020,-0.21113148086607775,0.2225080655827383,53
2021,0.15961311989044102,0.2054138571251607,"11, 25"
2022,0.13280911834003373,0.2099895241458517,9
2024,0.7425596799761802,0.3310842222850715,"41, 8"
