cohort,estimate,se,states
2004,-0.0568708885435796,0.501528396574806,6
2009,1.095351564202097,0.869959233385141,34
2014,-0.39448790733226924,1.3235994281889683,44
2018,-0.5033604192561698,0.8781272611153874,36
2020,-1.0606411643052893,1.1019398398733373,"11, 53"
2021,1.9200687078906382,1.1528494586479774,25
2022,-0.9757659358671292,1.9691805010397532,9
2023,2.3419141881534546,1.6794419470033255,41
2024,0.15722721383146165,2.1124040533848305,8
