e,estimate,se
-6,-0.051037020023852346,0.11856127234094839
-5,-0.17719042843568802,0.09277787110348215
-4,0.07773550170662862,0.06971670561874925
-3,-0.0006808195093715547,0.0655712433438317
-2,0.024472563290882342,0.07064499079735223
-1,0.03877388694054215,0.0782645197232878
0,0.1023603965472203,0.07919044861912847
1,-0.02474248469002864,0.08855568423081207
2,-0.018568677986750867,0.08758471191597039
3,0.01490258825797387,0.09381954771443929
4,-0.20921104526966727,0.10433391862565262
5,-0.10083557163849166,0.15410998047724778
6,-0.007059413480117183,0.16125194237841362
