e,estimate,se
-6,0.05224626401000661,0.036131116635807134
-5,-0.02486928582509125,0.07028678730156963
-4,0.06314377132009771,0.08294541959256084
-3,-0.06506398751073682,0.056996675527773814
-2,0.02615878427136674,0.061822684189172486
-1,-0.006292018368940633,0.16630285832234737
0,0.0359528207191988,0.056864244613515164
1,-0.023572202091026305,0.05283972089854447
2,0.0009310728572592153,0.058233480493696116
3,-0.1160246793584756,0.1525053608948785
4,-0.09614258708522631,0.0954173549435219
5,-0.12061173572945193,0.04644512690853609
6,-0.42378913056471224,0.19702200867872194
