cohort,estimate,se,states
2014,0.09031487495110228,0.14421826213111344,44
2018,0.07053120765467494,0.12989437502425077,36
2020,-0.07664459681945615,0.12231634526228444,53
2021,-0.044639528784778504,0.15951416572083896,"11, 25"
2022,0.17363897093120806,0.16151054678854085,9
2024,0.42893751371522004,0.221843781564605,"41, 8"
