e,estimate,se
-6,0.13057170746166358,0.1837947379263147
-5,-0.3476818920915485,0.14781894684447605
-4,0.203823951018196,0.1330899027695938
-3,-0.04719360106391265,0.11347283920366734
-2,0.0017346633007977036,0.09340574255413504
-1,-0.013395806700125027,0.09710540644488681
0,0.11897378781682484,0.10364900404358113
1,0.03623398588012908,0.10105229487549362
2,0.023475361187155624,0.09907466275101309
3,-0.07138045154161468,0.1039755550956854
4,-0.18375724533827523,0.19283282544758076
5,0.03780089741793731,0.37862400395112594
6,-0.43354950502815154,0.3521429211067514
