cohort,estimate,se,states
2014,0.015567289917589695,0.011763364967926326,44
2018,-0.06715468966420472,0.041021139348634626,36
2020,0.0054163506864609075,0.03352081046560319,53
2021,-0.0004642751368725091,0.023711229518776307,"11, 25"
2022,-0.06616140268922589,0.07714000699644824,9
2024,-0.07555590609605875,0.055387188950001685,"41, 8"
