cohort,estimate,se,states
2004,0.008655210534273766,0.04642523421137953,6
2009,-0.12786059738313144,0.03365376608008647,34
2014,-0.1832538515310328,0.07944805635509078,44
2018,-0.018323122890099203,0.12650224170580063,36
2020,0.15827032729514362,0.16671646330871584,"11, 53"
2021,-0.21182707521115807,0.08606777161294435,25
2022,0.13728388909469058,0.1389083379651126,9
2023,0.39693234696248497,0.3373463546472811,41
2024,-0.035640608402784824,0.04184523027203439,8
