cohort,estimate,se,states
2004,0.0005734318119910299,0.014323163867762232,6
2009,-0.008919411556744104,0.026932066825112098,34
2014,-0.036298121138321086,0.029934971141569934,44
2018,0.038917840701693164,0.022036158639817224,36
2020,-0.03932356247508404,0.027104675282645457,"11, 53"
2021,-0.08619449328260334,0.027517083962670864,25
2022,-0.06995420383779775,0.04355006683384798,9
2023,0.02076437589859831,0.04249638543824454,41
2024,-0.01410728343194878,0.04228362786020194,8
