cohort,estimate,se,states
2005,0.006409512909570238,0.040480256434687036,6
2010,0.06164867465230939,0.08347524531121234,34
2014,0.16177560873487104,0.0923766784318839,44
2018,-0.043503047087481705,0.06457764955594748,36
2020,-0.05272862647873346,0.08734831770057187,53
2021,0.16186949670696663,0.10070349605334063,"11, 25"
2022,0.18067371946554922,0.147375968208493,9
2024,0.0248458029167396,0.09215918574811463,"41, 8"
