cohort,estimate,se,states
2014,0.0002604785928590108,0.03470928688240943,44
2018,0.020268312048552204,0.0291071770198607,36
2020,0.019676133985507945,0.02825955150819527,53
2021,-0.16032982681282557,0.07777306351047054,"11, 25"
2022,0.018388127416595762,0.03175679155425524,9
2024,0.11538619376681802,0.13032785062732277,"41, 8"
