year,estimate,se
2004,0.10409585025020907,0.10270434614748603
2005,0.10401362725024965,0.10172362651402295
2006,-0.27848704298575,0.21517270656795712
2007,-0.1868391069379426,0.18071157966488488
2008,0.03266110880830053,0.12653093600341805
2009,0.22342476293102,0.10921847067508778
2010,0.04735201471537508,0.13953570953764674
2011,-0.010980863093200179,0.2178772902210021
2012,-0.005676451411638839,0.16783331542845817
2013,-0.034241486759742146,0.17278660627998768
2014,0.004489034778065893,0.1416582061490015
2015,-0.25965327920368,0.2543249368084025
2016,-0.006133240477517305,0.15753258934721037
2017,0.15243396034920464,0.10110972735230432
2018,-0.018493004214500893,0.10858097941719368
2019,-0.09228608558384511,0.17081319358220667
2020,0.0015140150608042664,0.10563348893295205
2021,0.14358412927184816,0.08557308077659671
2022,-0.2720689392815967,0.18716218801309412
2023,-0.033329229846936384,0.1524216908216268
2024,0.11669589053431134,0.07214677349689756
