year,estimate,se
2004,-1.200780140659763,0.6766092708743334
2005,-0.22365802362744702,0.6448383906102307
2006,-0.8386757760743073,0.6622201679946182
2007,-0.26941026061470197,0.6014073657397215
2008,0.4062479372460004,0.6590697793160206
2009,-0.08710404931073396,0.610535551499672
2010,-0.3748441119072943,0.5926706896113461
2011,-0.22159584622579806,0.6081918129233352
2012,0.5627770590140977,0.6521263966843616
2013,-0.09861431903823101,0.6645012994356934
2014,-0.26486941850830137,0.6383579111482552
2015,-1.031088486363015,0.6232603255774611
2016,0.8705819411065769,0.6313145312828056
2017,0.33113152232489157,0.6376810046606556
2018,0.11485057098068148,0.5987983834267223
2019,-0.19316191881993153,0.603945369536794
2020,-0.3004645873799316,0.573624818769857
2021,-0.172320825673247,0.5319509803334949
2022,0.5743845253883231,0.5860148982960766
2023,0.9370860221863614,0.5169998310063018
2024,0.8005791664261755,0.5330536053337082
