cohort,estimate,se,states
2004,0.010622697187533947,0.011826826633822955,6
2009,0.01899444522162893,0.022017732521113824,34
2014,-0.020743409702794636,0.031625181872097625,44
2018,0.005708466807926138,0.020758041744165227,36
2020,-0.032339614959619054,0.028925715551902494,"11, 53"
2021,0.05516825985227075,0.030892336176024146,25
2022,0.0017923702231211758,0.04607204087847036,9
2023,0.05899868680343745,0.04019873108878572,41
2024,9.813607109254718e-05,0.04880833683478313,8
