cohort,estimate,se,states
2004,0.00017860935080843675,0.02977954708833401,6
2009,-0.008181661514250503,0.0663341021267305,34
2014,0.03599816559645932,0.10246057065170998,44
2018,0.03343313034806848,0.054203937833983175,36
2020,-0.07359393520658705,0.06386477453610845,"11, 53"
2021,0.011857572658284937,0.07442968546362076,25
2022,0.15149093559090243,0.1203500755825339,9
2023,0.07594316766522463,0.0956985015365352,41
2024,-0.0116610549766335,0.1499858811779671,8
