cohort,estimate,se,states
2014,-0.1839530649087034,0.16772902916893556,44
2018,-0.017832351532230627,0.036530707717969776,36
2020,-0.0047246982606591135,0.030439070931700042,53
2021,-0.11083600682928083,0.06371223797955469,"11, 25"
2022,0.01782687774913904,0.029067210118802235,9
2024,0.11538619376681802,0.1138972129908204,"41, 8"
