e,estimate,se
-6,-0.00854131008359068,0.1857551009009291
-5,0.11032484788744998,0.18705216518584838
-4,-0.09393137449235181,0.20924748718998415
-3,0.047874815181755515,0.19527004332269715
-2,-0.12777891985880907,0.16560348998836133
-1,-0.05513749741452075,0.16931681150203814
0,-0.05043145255374737,0.15040431111885563
1,-0.0027610637484986227,0.27301979203991683
2,-0.2746926755431002,0.2400943049842401
3,-0.8174760353806243,0.3856400183903301
4,0.0803161813463189,0.28751103676579143
5,0.04217249465220552,0.2595136005348078
6,-0.10408589074140795,0.3769562984289124
