cohort,estimate,se,states
2005,0.004608105278070667,0.0400437677420069,6
2010,-0.024521911047641134,0.08331280807820678,34
2014,0.16414572672244235,0.09281378984835408,44
2018,-0.03693397711267454,0.06391685449987743,36
2020,-0.056357999015084294,0.08766657851091988,53
2021,0.11799150940060918,0.09806815595968067,"11, 25"
2022,0.06689828244192617,0.1509850911922282,9
2024,0.07101923485978556,0.09382278664330122,"41, 8"
