year,estimate,se
2004,-0.549753801720847,1.2842306785996638
2005,-1.206736644232798,1.449480994349886
2006,-2.719983582652935,1.319987398073674
2007,-1.3665254624618086,1.4012733603059297
2008,0.05527824456451924,1.2812931392833753
2009,0.3387071406047999,1.203677276617162
2010,-0.9841459937971664,1.2361378354522916
2011,-0.1502744772022911,1.14707764464732
2012,-0.09529893966233337,1.3935215912326877
2013,0.4012843430699485,1.455500103568478
2014,0.024272698888288473,1.261969863794315
2015,-1.1941443502174585,1.3921271123809702
2016,2.732655637910817,1.3385264693998729
2017,0.0209071107378306,1.4135591933902845
2018,-0.2930843413503166,1.2215724927558154
2019,1.6134214432261171,1.3724610003357613
2020,0.6031339053753243,1.3754283842819666
2021,-0.2197711807180608,1.2710255561299308
2022,1.8456265512037218,1.5256356788080463
2023,0.7727361912601604,1.3811037856496848
2024,0.16093037216979578,1.4193231189288278
