cohort,estimate,se,states
2004,-0.0026106443294482366,0.01959577822768379,6
2009,0.06298483407288959,0.03430996073144043,34
2014,0.03180004325832867,0.05803778915020024,44
2018,-0.03605811824148632,0.03178256051027516,36
2020,-0.03160449598317163,0.04287600192485971,"11, 53"
2021,0.09098834153276977,0.04579697982228785,25
2022,0.000500487310109284,0.07683275992750771,9
2023,-0.013078478445526787,0.0651573147698261,41
2024,-0.0536056234471699,0.07384670146358933,8
